time,temperature,kinetic_energy
2417,393.221,2345.18
2418,394.113,2350.5
2419,393.064,2344.25
2420,393.822,2348.76
2421,394.485,2352.72
2422,393.14,2344.7
2423,393.556,2347.18
2424,393.843,2348.89
2425,392.129,2338.67
2426,392.182,2338.99
2427,392.157,2338.83
2428,390.237,2327.39
2429,390.141,2326.81
2430,390.065,2326.36
2431,388.234,2315.44
2432,388.277,2315.7
2433,388.417,2316.53
2434,386.893,2307.44
2435,387.241,2309.52
2436,387.69,2312.19
2437,386.466,2304.89
2438,387.064,2308.46
2439,387.722,2312.39
2440,386.675,2306.14
2441,387.434,2310.67
2442,388.254,2315.56
2443,387.37,2310.29
2444,388.324,2315.98
2445,389.36,2322.15
2446,388.686,2318.13
2447,389.884,2325.28
2448,391.17,2332.95
2449,390.707,2330.19
2450,392.147,2338.78
2451,393.66,2347.8
2452,393.345,2345.92
2453,394.929,2355.37
2454,396.502,2364.75
2455,396.071,2362.18
2456,397.449,2370.4
2457,398.65,2377.56
2458,397.645,2371.57
2459,398.354,2375.8
2460,398.796,2378.43
2461,397.002,2367.73
2462,396.955,2367.45
2463,396.731,2366.12
2464,394.451,2352.52
2465,394.036,2350.04
2466,393.61,2347.5
2467,391.344,2333.98
2468,391.007,2331.98
2469,390.758,2330.49
2470,388.793,2318.78
2471,388.75,2318.52
2472,388.824,2318.96
2473,387.237,2309.5
2474,387.54,2311.3
2475,387.953,2313.76
2476,386.696,2306.27
2477,387.267,2309.67
2478,387.884,2313.35
2479,386.752,2306.6
2480,387.359,2310.22
2481,387.924,2313.59
2482,386.667,2306.09
2483,387.102,2308.69
2484,387.481,2310.95
2485,386.064,2302.5
2486,386.375,2304.35
2487,386.695,2306.26
2488,385.311,2298.01
2489,385.72,2300.45
2490,386.214,2303.39
2491,385.077,2296.61
2492,385.768,2300.73
2493,386.562,2305.47
2494,385.704,2300.35
2495,386.64,2305.93
2496,387.615,2311.75
2497,386.843,2307.14
2498,387.817,2312.95
2499,388.775,2318.67
2500,387.932,2313.64
2501,388.842,2319.07
2502,389.731,2324.37
2503,388.788,2318.75
2504,389.588,2323.52
2505,390.309,2327.82
2506,389.102,2320.62
2507,389.543,2323.24
2508,389.796,2324.75
2509,388.042,2314.3
2510,387.871,2313.28
2511,387.508,2311.11
2512,385.231,2297.53
2513,384.577,2293.63
2514,383.847,2289.28
2515,381.413,2274.76
2516,380.669,2270.32
2517,379.994,2266.3
2518,377.84,2253.45
2519,377.452,2251.13
2520,377.285,2250.14
2521,375.831,2241.47
2522,376.203,2243.69
2523,376.864,2247.63
2524,376.252,2243.98
2525,377.411,2250.89
2526,378.757,2258.92
2527,378.647,2258.26
2528,380.179,2267.4
2529,381.72,2276.59
2530,381.565,2275.67
2531,382.937,2283.85
2532,384.153,2291.1
2533,383.485,2287.12
2534,384.284,2291.88
2535,384.869,2295.37
2536,383.561,2287.57
2537,383.797,2288.98
2538,383.938,2289.82
2539,382.356,2280.38
2540,382.457,2280.98
2541,382.602,2281.85
2542,381.156,2273.22
2543,381.425,2274.83
2544,381.752,2276.78
2545,380.48,2269.2
2546,380.859,2271.45
2547,381.234,2273.69
2548,379.96,2266.09
2549,380.271,2267.95
2550,380.538,2269.54
2551,379.14,2261.2
2552,379.297,2262.14
2553,379.404,2262.78
2554,377.874,2253.65
2555,377.893,2253.76
2556,377.89,2253.75
2557,376.325,2244.41
2558,376.333,2244.46
2559,376.388,2244.79
2560,374.982,2236.4
2561,375.194,2237.67
2562,375.517,2239.59
2563,374.444,2233.2
2564,374.997,2236.49
2565,375.657,2240.43
2566,374.883,2235.81
2567,375.675,2240.54
2568,376.486,2245.37
2569,375.74,2240.93
2570,376.462,2245.23
2571,377.086,2248.95
2572,376.034,2242.68
2573,376.366,2244.66
2574,376.525,2245.61
2575,374.967,2236.31
2576,374.748,2235.01
2577,374.347,2232.61
2578,372.296,2220.39
2579,371.604,2216.26
2580,370.846,2211.74
2581,368.682,2198.83
2582,368.03,2194.94
2583,367.568,2192.19
2584,366.021,2182.96
2585,366.136,2183.65
2586,366.58,2186.3
2587,365.99,2182.77
2588,366.974,2188.64
2589,368.128,2195.53
2590,368.005,2194.79
2591,369.264,2202.3
2592,370.49,2209.61
2593,370.232,2208.07
2594,371.303,2214.46
2595,372.299,2220.4
2596,371.788,2217.36
2597,372.703,2222.81
2598,373.642,2228.41
2599,373.174,2225.62
2600,374.294,2232.3
2601,375.561,2239.86
2602,375.461,2239.26
2603,376.994,2248.4
2604,378.576,2257.84
2605,378.515,2257.47
2606,379.828,2265.3
2607,380.808,2271.15
2608,379.727,2264.7
2609,379.756,2264.88
2610,379.279,2262.03
2611,376.761,2247.02
2612,375.469,2239.31
2613,373.96,2230.31
2614,370.912,2212.13
2615,369.437,2203.33
2616,368.217,2196.05
2617,366.022,2182.97
2618,365.689,2180.98
2619,365.937,2182.46
2620,365.485,2179.76
2621,366.975,2188.65
2622,369.043,2200.98
2623,370.198,2207.87
2624,373.076,2225.04
2625,376.125,2243.22
2626,377.623,2252.16
2627,380.457,2269.06
2628,382.944,2283.89
2629,383.288,2285.94
2630,384.735,2294.57
2631,385.58,2299.61
2632,384.104,2290.81
2633,383.769,2288.81
2634,382.941,2283.87
2635,380.07,2266.75
2636,378.586,2257.9
2637,376.966,2248.24
2638,373.795,2229.33
2639,372.241,2220.06
2640,370.845,2211.73
2641,368.237,2196.18
2642,367.261,2190.35
2643,366.503,2185.83
2644,364.621,2174.61
2645,364.26,2172.46
2646,364.092,2171.45
2647,362.843,2164.01
2648,363.104,2165.56
2649,363.631,2168.71
2650,363.181,2166.02
2651,364.322,2172.83
2652,365.778,2181.51
2653,366.186,2183.94
2654,368.119,2195.47
2655,370.172,2207.72
2656,370.835,2211.67
2657,372.834,2223.59
2658,374.69,2234.66
2659,374.846,2235.59
2660,376.267,2244.07
2661,377.445,2251.09
2662,376.821,2247.37
2663,377.505,2251.45
2664,377.962,2254.17
2665,376.645,2246.32
2666,376.701,2246.66
2667,376.612,2246.13
2668,374.892,2235.87
2669,374.662,2234.49
2670,374.457,2233.27
2671,372.853,2223.71
2672,372.886,2223.9
2673,373.117,2225.28
2674,372.108,2219.26
2675,372.791,2223.34
2676,373.692,2228.71
2677,373.295,2226.34
2678,374.502,2233.54
2679,375.78,2241.16
2680,375.539,2239.73
2681,376.751,2246.96
2682,377.84,2253.45
2683,377.192,2249.59
2684,377.893,2253.76
2685,378.373,2256.63
2686,377.07,2248.86
2687,377.151,2249.34
2688,377.097,2249.02
2689,375.418,2239
2690,375.25,2238
2691,375.101,2237.12
2692,373.501,2227.57
2693,373.471,2227.39
2694,373.519,2227.68
2695,372.174,2219.66
2696,372.376,2220.86
2697,372.659,2222.55
2698,371.568,2216.04
2699,372.016,2218.71
2700,372.552,2221.91
2701,371.715,2216.92
2702,372.391,2220.95
2703,373.104,2225.2
2704,372.345,2220.68
2705,372.995,2224.55
2706,373.545,2227.83
2707,372.476,2221.46
2708,372.702,2222.8
2709,372.739,2223.03
2710,371.139,2213.48
2711,370.837,2211.69
2712,370.43,2209.26
2713,368.569,2198.16
2714,368.136,2195.58
2715,367.8,2193.57
2716,366.267,2184.43
2717,366.303,2184.64
2718,366.592,2186.37
2719,365.811,2181.71
2720,366.611,2186.48
2721,367.622,2192.51
2722,367.416,2191.28
2723,368.616,2198.44
2724,369.776,2205.35
2725,369.398,2203.1
2726,370.2,2207.89
2727,370.73,2211.04
2728,369.538,2203.93
2729,369.45,2203.41
2730,369.074,2201.17
2731,367.065,2189.19
2732,366.229,2184.2
2733,365.245,2178.33
2734,362.863,2164.13
2735,361.743,2157.45
2736,360.635,2150.84
2737,358.371,2137.34
2738,357.405,2131.57
2739,356.553,2126.49
2740,354.697,2115.42
2741,354.099,2111.86
2742,353.627,2109.04
2743,352.195,2100.5
2744,351.935,2098.95
2745,351.767,2097.95
2746,350.647,2091.27
2747,350.649,2091.28
2748,350.753,2091.9
2749,349.959,2087.17
2750,350.324,2089.34
2751,350.855,2092.51
2752,350.551,2090.7
2753,351.455,2096.09
2754,352.548,2102.61
2755,352.755,2103.84
2756,354.151,2112.17
2757,355.644,2121.07
2758,356.064,2123.58
2759,357.592,2132.69
2760,359.068,2141.49
2761,359.27,2142.69
2762,360.545,2150.3
2763,361.708,2157.24
2764,361.531,2156.18
2765,362.513,2162.04
2766,363.455,2167.66
2767,363.119,2165.66
2768,364.08,2171.38
2769,365.087,2177.39
2770,364.828,2175.84
2771,365.881,2182.13
2772,366.891,2188.15
2773,366.437,2185.44
2774,367.118,2189.5
2775,367.522,2191.91
2776,366.239,2184.26
2777,365.935,2182.45
2778,365.262,2178.43
2779,362.938,2164.57
2780,361.619,2156.71
2781,360.078,2147.51
2782,357.207,2130.39
2783,355.508,2120.26
2784,353.902,2110.68
2785,351.434,2095.96
2786,350.367,2089.6
2787,349.729,2085.79
2788,348.593,2079.02
2789,348.981,2081.34
2790,349.888,2086.74
2791,350.246,2088.88
2792,351.954,2099.06
2793,353.875,2110.52
2794,354.774,2115.88
2795,356.669,2127.18
2796,358.36,2137.27
2797,358.592,2138.66
2798,359.675,2145.11
2799,360.457,2149.78
2800,359.787,2145.78
2801,360.175,2148.09
2802,360.517,2150.13
2803,359.697,2145.25
2804,360.223,2148.38
2805,360.944,2152.68
2806,360.669,2151.04
2807,361.845,2158.05
2808,363.239,2166.37
2809,363.545,2168.19
2810,365.253,2178.38
2811,367.044,2189.06
2812,367.507,2191.83
2813,369.274,2202.36
2814,370.943,2212.32
2815,371.031,2212.84
2816,372.331,2220.59
2817,373.378,2226.84
2818,372.661,2222.56
2819,373.091,2225.13
2820,373.191,2225.72
2821,371.504,2215.66
2822,370.985,2212.56
2823,370.228,2208.05
2824,367.903,2194.19
2825,366.901,2188.21
2826,365.914,2182.32
2827,363.707,2169.16
2828,362.978,2164.81
2829,362.457,2161.7
2830,360.914,2152.5
2831,360.843,2152.08
2832,360.98,2152.9
2833,360.076,2147.5
2834,360.54,2150.27
2835,361.127,2153.77
2836,360.58,2150.51
2837,361.324,2154.94
2838,362.111,2159.64
2839,361.671,2157.02
2840,362.464,2161.74
2841,363.225,2166.28
2842,362.663,2162.93
2843,363.295,2166.7
2844,363.854,2170.04
2845,363.066,2165.34
2846,363.508,2167.97
2847,363.944,2170.57
2848,363.14,2165.78
2849,363.714,2169.2
2850,364.449,2173.59
2851,364.102,2171.52
2852,365.294,2178.62
2853,366.756,2187.34
2854,367.145,2189.66
2855,369.119,2201.44
2856,371.305,2214.47
2857,372.208,2219.86
2858,374.62,2234.25
2859,377.029,2248.61
2860,377.788,2253.14
2861,379.899,2265.73
2862,381.736,2276.69
2863,381.587,2275.8
2864,382.687,2282.35
2865,383.387,2286.53
2866,382.034,2278.46
2867,382.007,2278.3
2868,381.712,2276.54
2869,379.594,2263.91
2870,379.002,2260.38
2871,378.387,2256.71
2872,376.247,2243.95
2873,375.759,2241.04
2874,375.387,2238.82
2875,373.626,2228.32
2876,373.479,2227.44
2877,373.423,2227.11
2878,371.962,2218.39
2879,372.011,2218.68
2880,372.091,2219.16
2881,370.755,2211.2
2882,370.894,2212.02
2883,371.082,2213.15
2884,369.908,2206.14
2885,370.223,2208.02
2886,370.61,2210.33
2887,369.636,2204.52
2888,370.105,2207.32
2889,370.57,2210.09
2890,369.574,2204.15
2891,369.895,2206.06
2892,370.081,2207.17
2893,368.688,2198.87
2894,368.489,2197.68
2895,368.065,2195.15
2896,366.046,2183.11
2897,365.155,2177.8
2898,364.059,2171.26
2899,361.516,2156.09
2900,360.138,2147.87
2901,358.718,2139.41
2902,356.165,2124.18
2903,354.898,2116.62
2904,353.821,2110.2
2905,351.91,2098.8
2906,351.347,2095.44
2907,351.069,2093.79
2908,350.045,2087.68
2909,350.299,2089.19
2910,350.792,2092.13
2911,350.487,2090.31
2912,351.406,2095.79
2913,352.528,2102.49
2914,352.789,2104.05
2915,354.284,2112.96
2916,355.938,2122.82
2917,356.586,2126.69
2918,358.42,2137.63
2919,360.253,2148.56
2920,360.795,2151.79
2921,362.383,2161.26
2922,363.739,2169.35
2923,363.524,2168.07
2924,364.256,2172.43
2925,364.653,2174.8
2926,363.439,2167.56
2927,363.247,2166.42
2928,362.854,2164.07
2929,361.08,2153.49
2930,360.521,2150.16
2931,360.002,2147.06
2932,358.389,2137.44
2933,358.128,2135.89
2934,358.057,2135.46
2935,357.025,2129.31
2936,357.354,2131.27
2937,357.872,2134.36
2938,357.393,2131.5
2939,358.205,2136.35
2940,359.119,2141.8
2941,358.912,2140.56
2942,359.922,2146.59
2943,360.937,2152.64
2944,360.708,2151.28
2945,361.661,2156.95
2946,362.567,2162.36
2947,362.171,2160
2948,362.988,2164.87
2949,363.782,2169.61
2950,363.286,2166.65
2951,364.067,2171.31
2952,364.851,2175.98
2953,364.322,2172.83
2954,365.049,2177.16
2955,365.698,2181.03
2956,364.904,2176.3
2957,365.256,2178.4
2958,365.408,2179.3
2959,364.027,2171.07
2960,363.724,2169.26
2961,363.2,2166.14
2962,361.213,2154.29
2963,360.319,2148.95
2964,359.301,2142.88
2965,357.026,2129.31
2966,355.926,2122.75
2967,354.893,2116.59
2968,352.914,2104.79
2969,352.268,2100.94
2970,351.947,2099.02
2971,350.98,2093.26
2972,351.49,2096.3
2973,352.452,2102.04
2974,352.785,2104.02
2975,354.528,2114.41
2976,356.541,2126.42
2977,357.574,2132.58
2978,359.785,2145.77
2979,361.931,2158.57
2980,362.668,2162.96
2981,364.405,2173.32
2982,365.84,2181.88
2983,365.61,2180.51
2984,366.336,2184.84
2985,366.704,2187.04
2986,365.407,2179.3
2987,365.163,2177.84
2988,364.714,2175.17
2989,362.851,2164.05
2990,362.245,2160.44
2991,361.689,2157.12
2992,360.01,2147.11
2993,359.715,2145.35
2994,359.591,2144.61
2995,358.436,2137.72
2996,358.611,2138.77
2997,358.896,2140.47
2998,358.075,2135.57
2999,358.47,2137.93
